序号,题目,作者,来源,发表时间,发表类别,被引,下载
4459,智能时代未来儿童三位一体医药平台的搭建与应用,罗静;况刚;惠俊敏;陈金峰,重庆第二师范学院学报,2020-07-30,期刊,1,147
4460,宁夏地区“互联网+医疗”模式在结核病防治工作中的应用,刘广天;刘涛;王晓炜;雷娟;田晓梅,中国防痨杂志,2020-07-10,期刊,11,197
4461,中国人工智能产业发展格局与趋势研判,邹德宝,科技与金融,2020-10-09,期刊,4,625
4462,健康中国背景下我国智慧医疗发展现状与思考,王湛;李圣男;宋弋帆;朱思昱;王之先,医学信息,2020-11-15,期刊,9,1174
4463,人工智能技术对智慧城市建设的影响,吴琼;陆宇豪,数字通信世界,2019-12-01,期刊,,192
4464,糖尿病自我管理中人工智能技术应用进展,徐子犊;耿季;张帅;李娇;李菁,医学信息学杂志,2020-01-25,期刊,2,405
4465,应用驱动的大数据与人工智能融合平台建设,康波;孟祥飞;夏梓峻,数据与计算发展前沿,2019-10-15,期刊,7,134
4466,基于区块链技术的缺血性卒中医疗质量评价应用初探,李子孝;刘翔宇;朱皞罡;王孟;杨昕,中国卒中杂志,2020-06-20,期刊,2,205
4467,什么是新基建,东方欲晓,中国商界,2020-07-15,期刊,3,166
4468,行业动态(政策与市场),,机器人技术与应用,2020-07-30,期刊,,52
4469,新冠肺炎疫情下医学教育的挑战、机遇和变革,杨春燕;王桥莲,中国医学伦理学,2020-11-25,期刊,25,1764
4470,人工智能与大数据完美结合的策略研究,罗巍,住宅与房地产,2020-02-25,期刊,,115
4471,论人工智能学科群与产业群融合发展——以烟台市为例,柳婵娟;臧睦君;邹海林,鲁东大学学报(自然科学版),2020-04-27,期刊,5,392
4472,主动健康相关医疗设备临床应用的思考,王泽华;贺伟罡;孟颖,中国医刊,2020-06-01,期刊,8,522
4473,后疫情时代呼唤更多“网红医院”,李观明,中国卫生,2020-07-05,期刊,,249
4474,“互联网+医疗健康”服务疫情防控工作的实践与思考,肖大华;徐泽全;吕永涛,中国卫生信息管理杂志,2020-06-20,期刊,27,926
4475,银川市处方审核流转中心的建设与探索,马晓飞;袁方,中国医院管理,2020-02-05,期刊,7,429
4476,国际人工智能动态分析,李麒麟;李子萤,中国科技信息,2020-03-15,期刊,4,528
4477,甘肃:信息化支撑健康扶贫发展,张闽;李锋,健康中国观察,2019-09-15,期刊,1,62
4478,行业数字化转型透视,,网络安全和信息化,2020-02-05,期刊,,109
4479,新形势下医疗卫生财务管理的几点思考,王清丽,商讯,2020-07-01,期刊,1,54
4480,浅谈大型公立医院在科研项目管理过程中遇到的问题与对策,张焱,中国总会计师,2020-09-15,期刊,5,164
4481,全媒体时代人工智能对医学类学术期刊编辑出版业的影响及应对策略,张以芳;张宁,中国传媒科技,2020-09-15,期刊,12,199
4482,“柔性电子”专刊(2020年)序言,黄维;王学文;艾伟;程迎春,材料导报,2020-01-10,期刊,,854
4483,中国新经济:作用、特征与挑战,许宪春;张钟文;关会娟,财贸经济,2020-01-04 14:07,期刊,79,4154
4484,机器人、人工智能产品纷纷投入一线防疫工作,莉,机器人技术与应用,2020-04-15,期刊,7,587
4485,新时代习近平人工智能重要论述的四重价值意蕴,赵宝军;孙伟平,教学与研究,2020-06-15,期刊,15,1604
4486,浅析神经元网络算法在中医药真实世界研究中应用可行性,高睿;刘智;王辉;刘春香;夏彤,天津中医药大学学报,2020-10-15,期刊,5,354
4487,电信运营商泛在智联网络的构建,解云鹏,中兴通讯技术,2020-09-16 13:19,期刊,3,404
4488,科技赋能健康险行业创新升级,杨妍,科技与金融,2020-11-09,期刊,14,499
4489,ESP视角下人工智能在医学英语教学中的应用路径,蔡征,科教导刊(下旬),2019-12-25,期刊,1,96
4490,中美人工智能产业发展比较分析,卫平;范佳琪,科技管理研究,2020-02-10,期刊,19,1051
4491,北京市人工智能对城市精细化管理的支撑研究,潘锋;唐建国;李莹;陈霞;胡慧敏,中国信息化,2020-04-20,期刊,,204
4492,人工智能在慢性阻塞性肺疾病患者护理中的应用进展,宋长宇;张彩虹;李敏香;郭洪花,护士进修杂志,2020-07-22,期刊,4,996
4493,动态,,家电科技,2020-09-28,期刊,,25
4494,基于中医“治未病”理论的中医四诊在中医体检中的应用及意义,何黎;曹悦;胡远樟;温川飙;罗悦,科学技术创新,2020-01-25,期刊,10,678
4495,人工智能技术在消化内镜领域的研究现状,张雅琼;栗凤霞,中国现代医学杂志,2019-09-23 08:19,期刊,9,1182
4496,基于区块链的传染病监测与预警技术,欧阳丽炜;袁勇;郑心湖;张俊;王飞跃,智能科学与技术学报,2020-06-15,期刊,25,993
4497,Xilinx计算加速平台为疫情防控提供数据支持,,世界电子元器件,2020-04-15,期刊,,13
4498,疫情之下XP Power将稳步前行,,世界电子元器件,2020-04-15,期刊,,7
4499,迪安，打造健康产业新模式,侯瑞,信息化建设,2020-06-15,期刊,1,188
4500,人工智能背景下长沙软件产业应用场景构建路径研究,张雪琳,黑龙江生态工程职业学院学报,2020-09-20,期刊,,129
4501,数字化医疗与结核病防治,马艳;李涛;王倪;成诗明,结核病与肺部健康杂志,2019-12-30,期刊,4,196
4502,智能经济创新区的兴起和发展——以杭州市为例,刘刚;杜爽,人文杂志,2020-03-30 14:54,期刊,,638
4503,“互联网+医疗健康”示范区建设实践及路径研究——以宁夏为例,张宏彩,中阿科技论坛(中英阿文),2020-02-10,期刊,2,192
4504,人工智能在心血管超声应用中的现状和前景,金占强,中国医药指南,2020-07-30,期刊,,469
4505,人工智能背景下保险法律研究,邓智勇,合作经济与科技,2020-11-02,期刊,1,573
4506,人工智能侵权责任形态论,兰美海,武汉理工大学学报(社会科学版),2020-07-31,期刊,3,337
4507,人工智能物联网构建智慧经济应用模式研究,范广智,营销界,2020-04-10,期刊,1,82
4508,创新助力临床真实世界数据研究在乐城先行区的应用试点,高国彪,中国食品药品监管,2020-11-15,期刊,4,226
4509,天津市公立医院门诊患者就医体验调查与分析,熊智;王瑄;辛颖;周迪泽;刘惠军,中国医院管理,2019-12-05,期刊,17,628
4510,人工智能在社会工作领域有何作为,刘嘉倩,科学技术创新,2020-01-25,期刊,2,489
4511,“互联网+”发力——打通健康扶贫“最后一公里”,耿黎明,健康中国观察,2019-09-15,期刊,2,79
4512,数字技术助力全球精准战“疫”,张信凤,当代县域经济,2020-08-05,期刊,,96
4513,国家新一代人工智能创新发展试验区建设综述,刘斌,杭州科技,2020-06-15,期刊,,218
4514,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2020-06-25,期刊,,35
4515,临床科研大数据资源管理,朱明宇,中国数字医学,2020-08-15,期刊,4,305
4516,2020中国大数据应用现状分析,王竞一,软件和集成电路,2020-11-15,期刊,11,1371
4517,PACS与人工智能诊断系统的接口研究与实现,王磊;郑云硉;王培军,中国数字医学,2020-01-15,期刊,6,267
4518,“智慧医院”离我们还有多远？,郭重庆,清华管理评论,2019-12-15,期刊,1,222
4519,高校音乐教师如何应对人工智能时代的到来——评《计算机绘谱与音乐制作》,董梁飞,中国科技论文,2019-12-15,期刊,,192
4520,消化道内窥镜图像异常的人工智能诊断方法研究进展,张璐璐;郭旭东;张娜;张林琪;张慧河,生物医学工程学进展,2020-03-30,期刊,5,412
4521,技术与城市：泛智慧城市技术提升城市韧性,李伟健;龙瀛,上海城市规划,2020-04-28,期刊,24,2034
4522,人工智能技术全球专利布局与竞争态势,高楠;傅俊英;赵蕴华,科技管理研究,2020-04-20,期刊,25,1032
4523,华为5G远程医疗方案助力湖北抗击疫情,,通信世界,2020-05-25,期刊,1,903
4524,工业4.0对不同行业的影响探析,刘雨兮;顾技宏;宋明俊;王昊;王立强,科技与创新,2020-06-05,期刊,10,1089
4525,西部地区肝病专业建设的实践与思考,杨松;谢尧,继续医学教育,2020-06-30,期刊,,42
4526,人工智能侵权责任问题研究,周朵;王雪云,经济研究导刊,2020-07-05,期刊,,348
4527,人工智能时代背景下日本少子老龄化对策对大连市的启示,刘晓航,湖北开放职业学院学报,2020-08-28,期刊,2,400
4528,人工智能时代马克思劳动价值论是否适用?,吴宸梓,宝鸡文理学院学报(社会科学版),2020-08-15,期刊,4,1097
4529,公立医院“互联网+健康管理”系统建设实践分析,渠林楠;韩雷;江艳;王淑霞,新疆医学,2020-07-25,期刊,7,264
4530,机器直觉,翟鹏;张立华;董志岩;万森;郭雨晨,中国科学:信息科学,2020-10-16 14:52,期刊,4,905
4531,书讯,,经济理论与经济管理,2020-09-16,期刊,,64
4532,基于应用型药学专业人才培养的医院药学课程改革策略与探索,赵梅;张顺国;惠斌;王进;胡霞敏,卫生职业教育,2019-12-25,期刊,7,271
4533,人工智能时代超声医学的最新发展研究,瞿岳;俞成杰,影像研究与医学应用,2019-12-15,期刊,6,579
4534,推动完善我国新一代人工智能伦理治理体系,杨婕,信息安全与通信保密,2020-01-10,期刊,8,615
4535,2019全球人工智能产业发展回顾与展望,张鑫,新经济导刊,2019-12-01,期刊,2,423
4536,行业动态(政策与市场),,机器人技术与应用,2019-12-15,期刊,1,25
4537,技术变革推动脑卒中诊疗模式更新,武剑;宋晓微;魏宸铭;徐文灯,中华脑血管病杂志(电子版),2020-02-01,期刊,,99
4538,用人工智能保护一线医护人员,寇涵映,计算机与网络,2020-08-12,期刊,,80
4539,基于人工智能的创新变革,章文光;吴映雄,北京大学学报(哲学社会科学版),2020-07-20,期刊,10,670
4540,基于人工智能干预措施的临床试验方案指南：SPIRIT-AI扩展,CRUZ RIVERA S;LIU X;CHAN A;熊云云;李子孝,中国卒中杂志,2020-11-20,期刊,2,305
4541,健康中国建设的理念、框架与路径,申曙光;曾望峰,中山大学学报(社会科学版),2020-01-15,期刊,173,7582
4542,人工智能的双重效应与中国智能经济发展,马相东,中共中央党校(国家行政学院)学报,2020-04-01,期刊,26,1895
4543,深圳，中国人工智能第三“极”,丁兆威,中国公共安全,2020-04-01,期刊,,179
4544,“新基建”发展规划与推进建议,温晓君,互联网经济,2020-04-25,期刊,2,116
4545,加快5G网络建设 扩大信息消费,白云朴;李果;黄卫东,中国电信业,2020-06-15,期刊,,109
4546,基于数据挖掘的CRC肠道菌群营养干预可行性分析,成雨风;贺松;刘燕;黄诗懿,智能计算机与应用,2020-04-01,期刊,,174
4547,《软件工程》关于“智慧对话机器人技术”专刊约稿通知,,软件工程,2020-10-05,期刊,,23
4548,新冠肺炎疫情对医疗救治体系建设影响的思考,胡芳,现代医院,2020-10-28,期刊,10,932
4549,《软件工程》关于“智慧对话机器人技术”专刊约稿通知,,软件工程,2020-11-05,期刊,,46
4550,智能物联技术体系与产业链探究,胡晓筝;刘诣,合作经济与科技,2020-11-02,期刊,2,481
4551,计算机人工智能技术的应用与发展,李亚平,科技创新与应用,2020-01-18,期刊,11,572
4552,基于北京血管健康分级指导的智能化全生命周期心脏和血管健康管理,蒋姗彤;王宏宇,中华临床医师杂志(电子版),2019-06-01,期刊,14,300
4553,人工智能技术在宫颈细胞筛查中的应用进展和挑战,车拴龙;刘栋;刘斯;罗丕福,中华临床实验室管理电子杂志,2019-11-28,期刊,15,632
4554,手术机器人临床应用的伦理风险及对策研究,吴博臻;古津贤,中国医学伦理学,2020-01-25,期刊,9,938
4555,药械,,中国医院院长,2019-12-01,期刊,,19
4556,老年患者对急诊就医体验的满意度现状调查与分析,张梦杰;杨振楠;刘娟;张建霞,护理实践与研究,2020-01-25,期刊,2,518
4557,人工智能在中医研究中的应用研究,苗耀锋,中外企业家,2020-04-09,期刊,,896
4558,科技“战疫”,,智能制造,2020-02-17,期刊,,164
4559,以“新基建”为契机构筑新竞争力,朱敏,通信企业管理,2020-03-10,期刊,10,252
4560,上海数字经济发展的现实基础、未来思路及举措建议,赵义怀,科学发展,2020-04-20,期刊,9,1487
4561,人工智能是中国引领新产业革命和文化复兴的机会——赵超谈设计与科技,赵超,设计,2020-04-30,期刊,,561
4562,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2020-02-25,期刊,,34
4563,人工智能激光定位系统减少椎体成形定位时间与放射剂量的有效性,王秀廷;李嗣生;孙健;张根源;刘法银,中国组织工程研究,2020-06-09,期刊,5,162
4564,人工智能与放射科医师判断孤立性肺结节良恶性效果比较,傅孙亚;张玉琴;吴明杰;姚凤明;陈达巍,中国乡村医药,2020-06-15,期刊,4,100
4565,基于生命/影像组学的精准组学放射治疗研究进展,蔡凯;黄贵华,医学信息,2020-07-15,期刊,7,247
4566,当前我国人工智能新基建的现实需求和重点方向,李修全,科技中国,2020-09-15,期刊,2,286
4567,国外档案新闻集萃,,中国档案,2020-09-20,期刊,,135
4568,人工智能赋能创业：理论框架比较,刘志阳;王泽民,外国经济与管理,2020-11-18 11:02,期刊,24,4223
4569,5G赋能：助力医院诊疗体系换代升级,吴佳男,中国医院院长,2019-12-01,期刊,1,155
4570,加拿大人工智能人才教育何以兴盛——人才生态系统视角的审视与思考,汝绪华,比较教育研究,2020-02-10,期刊,8,1955
4571,高端医疗装备：补齐短板，产业腾飞,许小燕,产城,2020-04-25,期刊,2,199
4572,医患双方对基层医疗卫生信息化建设的满意度研究,郝晓宁;马骋宇;刘志业;周宇晨;刘乾坤,卫生经济研究,2020-07-02 14:02,期刊,9,480
4573,那些浙企追逐的AI热点,,信息化建设,2020-05-15,期刊,,12
4574,人工智能在先天性心脏病学中的应用,谢稳;姚泽阳;邱海龙;徐小维;庄建,中国胸心血管外科临床杂志,2020-03-10,期刊,8,707
4575,当前科技发展趋势及各国战略应对述评,樊春良,人民论坛·学术前沿,2019-12-30,期刊,18,922
4576,浅谈信息技术对未来医学教育的影响,蒋舒鑫,中外企业家,2020-05-07,期刊,1,482
4577,新型冠状病毒肺炎疫情中互联网医疗与优化医疗资源配置的伦理探索,李琳;何梅;刘刚;杨小霞;唐喻莹,中国医学伦理学,2020-04-25,期刊,5,1198
4578,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2020-01-25,期刊,,20
4579,人工智能在名老中医传承中的应用,廖娟;王建超;玉叶;文彬;邓鑫,中华中医药杂志,2020-04-01,期刊,11,957
4580,面向重大疫情应急防控的智能机器人系统研究,张辉;王耀南;易俊飞;钟杭;刘理,中国科学:信息科学,2020-07-17 16:20,期刊,54,2938
4581,人工智能的法律主体地位问题研究,刘昱麟,法制博览,2020-01-15,期刊,1,389
4582,人工智能发展及职教变革,罗欢,深圳职业技术学院学报,2020-01-20,期刊,3,379
4583,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2019-12-25,期刊,,36
4584,信息技术相关医疗不良事件,曾可;王玉;朱卫国,协和医学杂志,2019-10-12 15:53,期刊,1,209
4585,基于Faster R-CNN算法开发的肾小球病理人工智能识别系统的速度与效率分析,杨会;张兴娜;姜秋竹;原成英;屈重霄,临床肾脏病杂志,2020-03-28,期刊,4,290
4586,基于产业链视角的人工智能风险分析及其防范,李新瑜;张永庆,人文杂志,2020-04-17 09:54,期刊,10,1081
4587,2018年大数据行业热点事件和典型应用案例,张心怡,大数据时代,2018-12-28,期刊,,38
4588,论健全国家公共卫生应急管理体系——以社会治理智能化提升为视角,杜专家;王爱丽,学习与探索,2020-09-17 09:12,期刊,22,3704
4589,广东省新一代人工智能发展情况分析,商惠敏;陈相;李利,广东科技,2020-10-15,期刊,2,362
4590,计算机辅助诊断系统提高肠镜息肉和腺瘤检出率的研究进展,杨焱垚;陈坚;曾于珍;邱冬妮;刘杰,上海医药,2020-12-10,期刊,1,221
4591,人工智能辅助膝关节外科:现状与前景,张瑗;顾文华,创伤外科杂志,2020-02-15,期刊,7,289
4592,碎片化知识处理与网络化人工智能分析,卞鹏,中国新通信,2020-01-20,期刊,,89
4593,聚芯 上云 行智 聚焦抗疫“科技力”,本刊编辑部,产城,2020-03-25,期刊,,103
4594,后疫情时代的智能化应用及发展趋势,卢希,城乡建设,2020-04-20,期刊,2,1157
4595,医疗器械产业跑出“加速度”,陈昕;饶金兰,当代党员,2020-05-01,期刊,,116
4596,人工智能在心血管疾病风险评估中的应用研究进展,熊日新;林英忠,中国临床新医学,2020-05-30,期刊,8,847
4597,发展数字生态系统，提升糖尿病管理水平,张嵩;陈宽;闵栋;寇家华;许伟,中国医刊,2020-06-01,期刊,6,327
4598,以智战“疫” 人工智能助力疫情防控,孙熙,山东干部函授大学学报(理论学习),2020-05-10,期刊,,223
4599,信息化时代心电图应用新发展,梁坚坚,生物医学工程与临床,2020-06-28 08:32,期刊,7,394
4600,基于医疗知识图谱的智能辅助问诊模型研究,汤人杰;杨巧节,中国数字医学,2020-10-15,期刊,14,589
4601,人工智能的责任困境:以自主能动性和道德图灵测试为探讨中心,黄素珍,山东社会科学,2020-04-05,期刊,11,960
4602,新冠肺炎危机过后中国数字经济将迎来新的起点,王天禅;杨乐,信息安全与通信保密,2020-03-10,期刊,7,700
4603,基于财务视角对比分析广东某VCD企业和某电器企业,周淑妍;朱建红;王雪,当代会计,2020-03-15,期刊,9,213
4604,区域共享消毒中心的实践与展望,胡玉容,医院管理论坛,2020-05-20,期刊,1,253
4605,基于影像云的智能辅助诊断在分级诊疗中的应用实践,柏志安;朱铁兵,中国数字医学,2020-07-15,期刊,,121
4606,计算机人工智能技术的应用与发展探究,张学超,信息与电脑(理论版),2020-06-10,期刊,,110
4607,面向本科生科研能力培养的人工智能方向课程体系建设,马丽;曾三友;侯强;赵娟;周群群,教育教学论坛,2019-12-18,期刊,7,300
4608,CXA，让客户用大数据买保险,吴绛枫,经理人,2019-11-01,期刊,,111
4609,人工智能—中医药传承创新的变道超车,张烨;黄宗海;许强;温川飙,中西医结合心血管病电子杂志,2020-06-28,期刊,5,897
4610,“智能经济”还有多远？——中国AI落地的动能瓶颈与创新发展战略探析,张枭,宁夏社会科学,2020-11-20,期刊,5,501
4611,杭州市建设国家新一代人工智能创新发展试验区行动方案（节选）,,杭州科技,2019-12-15,期刊,,52
4612,医院多面向挺进智慧医疗新时代,黄柳,中国医院院长,2019-12-15,期刊,4,266
4613,天津市人工智能产业发展现状及对策研究,刘航;张建勋,产业创新研究,2020-01-28,期刊,1,447
4614,科技前沿,,城市开发,2020-03-23,期刊,,46
4615,智慧医院建设视角下肿瘤专科医院新型冠状病毒肺炎疫情防控实践,顾芳慧;卢新璞;衡反修;仲西瑶;季加孚,中国医院管理,2020-03-13 16:54,期刊,27,1394
4616,区域公众健康服务平台的惠民应用,殷伟东;管世俊;王颖;单莉莉;郭凌,中国卫生信息管理杂志,2020-04-20,期刊,9,144
4617,临床科研大数据平台研究,朱明宇,中国数字医学,2020-07-15,期刊,5,375
4618,“一带一路”战略下东南亚地区“互联网+中医”实现途径初探,杨丽娜;尚力,时珍国医国药,2020-07-10,期刊,3,450
4619,5G成为中国数字经济的“新引擎”,邬贺铨,中国科技奖励,2020-06-20,期刊,1,53
4620,人工智能在眼科真实临床场景的应用:机遇和挑战,何明光;刘驰;李治玺,山东大学学报(医学版),2020-10-15 11:09,期刊,6,492
4621,2019医疗APP排行榜,问春,互联网周刊,2019-12-05,期刊,8,489
4622,5G为医疗行业赋能,李一川,上海信息化,2020-07-10,期刊,2,132
4623,创新大学生人工智能素质教育模式研究,石建迈;陈超;杜振国;胡星辰;黄金才,中国多媒体与网络教学学报(上旬刊),2020-10-01,期刊,1,191
4624,全科医生规范化培训眼科轮转的教学,王淑然;瞿远珍,继续医学教育,2019-12-31,期刊,6,108
4625,2020年中国人工智能产业发展形势展望,王哲,机器人产业,2020-01-25,期刊,1,327
4626,自主系统与人工智能对美国陆军多域作战的影响分析,王彤;李志;王轶鹏,飞航导弹,2019-12-13 09:03,期刊,2,845
4627,AI医学影像学诊断新模式前景的调查研究,刘志鹏;侯瑞刚;李雯;孔令臣;赵贵杰,山东医学高等专科学校学报,2020-06-15,期刊,5,869
4628,信息化在新型冠状病毒肺炎疫情防控中的作用探索,李复银;张英华;张芹,中国医疗设备,2020-07-10,期刊,9,393
4629,人工智能支持下的教学设计框架与实施,赵慧臣;马佳雯;张娜钰,中国教育信息化,2020-07-05,期刊,14,858
4630,人工智能背景下产业结构升级的思考,刘顺文,经济师,2020-11-05,期刊,3,291
4631,"2020年,人工智能会更难吗?",管浩,华东科技,2020-01-05,期刊,,43
4632,美国科技霸权中的人工智能优势及对全球价值链的重塑,李括,国际关系研究,2020-02-28,期刊,23,1190
4633,美国人工智能的发展及政府发展战略,周琪;付随鑫,世界经济与政治,2020-06-14,期刊,37,2326
4634,旷视科技：人工智能改变社会生活,白玉杰,中关村,2020-06-01,期刊,1,508
4635,近十年人工智能在国内护理领域的应用现状,沈明;徐佳慧;钱志刚,牡丹江医学院学报,2020-06-15,期刊,3,1396
4636,通过场景应用推动上海人工智能与实体经济融合发展,赖红波,科学发展,2020-10-20,期刊,1,373
4637,人工智能体生成物专利研究,董娟;马晓月,科技创业月刊,2020-11-25,期刊,2,289
4638,基于文献计量的中国人工智能研究知识图谱分析,孙杰;佟泽华;姜子元;师闻笛;刘晓婷,山东理工大学学报(自然科学版),2019-11-05 19:28,期刊,8,834
4639,从市级科技计划项目看苏州人工智能领域研发活动,张弘驰;姚建民;王玉峰,中国科技信息,2020-03-01,期刊,,97
4640,人工智能时代下的健康产品设计研究——以中国传统健康观念为例,范蓓;韩琦,工业设计,2020-01-20,期刊,2,598
4641,人工智能在心血管疾病的辅助诊疗中的应用,陆言巧;沈兰;何奔,上海交通大学学报(医学版),2020-02-28,期刊,15,1228
4642,人工智能的标准制定,孟昭青,上海质量,2020-04-20,期刊,1,79
4643,人工智能在整形外科的应用及伦理思考,岳强;马小睦;许莹;刘俊香,中国医学伦理学,2020-07-25,期刊,5,342
4644,人工智能发展的社会影响与治理能力的现代化,舒艾香;尹文;王凌峰,湖北行政学院学报,2020-09-11 09:38,期刊,1,1133
4645,人工智能的应用及“数字新基建”实施路径,刘威;陈睿欣;高洪达,国家电网,2020-08-05,期刊,1,107
4646,中国研究者发现卵巢癌无创诊断新方法,,上海医药,2020-03-10,期刊,,84
4647,人工智能在基础教育中的创新应用,朱光辉,物联网技术,2020-03-20,期刊,3,834
4648,"助推城市升级,智能经济按下“快进键”——专访四川虹微技术有限公司正高级工程师 钟全德",文科,产城,2020-07-25,期刊,,50
4649,人工智能在客服领域的应用与展望,陈静源;汪莹;马辛怡,中国农村金融,2020-05-10,期刊,4,593
4650,基于人工智能的儿科合理用药系统的设计与应用,徐亚滨,中医药管理杂志,2020-10-14,期刊,3,234
4651,基于医疗大数据的可视化分析与应用,罗浩;汪鹏;赵浩宇,中国医疗设备,2020-11-10,期刊,15,940
4652,3D背景识别深度学习系统在胸腔积液检出中的价值研究,董健;黄浩;赵晴晴;王红荣;尧志鹏,临床放射学杂志,2020-11-16,期刊,5,157
4653,数字改变世界,李建成,中国建设信息化,2019-12-15,期刊,3,248
4654,人工智能在精神疾病中的应用,袁钦湄;洪志令;王星;帅建伟;曹玉萍,国际精神病学杂志,2020-02-25,期刊,9,1491
4655,探索深度融合发展之路——以人卫社创新融合为例,杜贤,出版参考,2020-02-05,期刊,14,164
4656,AI营销研究的挑战和展望,张雁冰;吕巍;张佳宇,管理科学,2019-09-20,期刊,52,3866
4657,德国联邦政府向教育、研究和创新等领域投入巨资,,世界教育信息,2020-07-10,期刊,,93
4658,互联网+人工智能技术发展策略分析,王俊生;朱湘宝;苟博,中国新通信,2020-06-20,期刊,,68
4659,基于大数据和人工智能的超声医学发展现状及问题研究,王海星;杨志清;郭玲玲;郭燕青;张靓,肿瘤影像学,2020-08-28,期刊,9,942
4660,智慧居民健康档案研究,殷利霞;姚进文;路杰;蒲旭虹;陶生鑫,中国卫生信息管理杂志,2020-08-20,期刊,3,276
4661,构建十联动的人工智能生态系统——浙江省人工智能产业发展经验探索,,信息化建设,2020-05-15,期刊,,137
4662,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2020-08-25,期刊,,24
4663,2020年《医学信息学杂志》编辑出版重点选题计划,,医学信息学杂志,2020-09-25,期刊,,30
4664,医院传染病智能直报系统的构建,张小亮;王忠民;景慎旗;张翔;缪姝妹,中国卫生信息管理杂志,2020-10-20,期刊,4,287
4665,人工智能与实体经济融合的理论探析,章洁;马睿;陈立;张园园;阎瑞敏,全国流通经济,2020-10-08,期刊,1,179
4666,信息化,,中国医院院长,2019-11-15,期刊,,13
4667,美国人工智能芯片研发动态,史入文,上海信息化,2019-11-10,期刊,4,539
4668,物理按键在人机交互界面中的应用,王杰元;王春鹏,西部皮革,2020-02-25,期刊,5,396
4669,数字化时代浙江新经济发展战略与重点研究,杜平,浙江经济,2020-01-20,期刊,3,384
4670,复工后的AI企业：危与机的角逐,管浩,华东科技,2020-04-05,期刊,,85
4671,人工智能的发展趋势及投资方向,孟海华,张江科技评论,2020-08-28,期刊,1,528
4672,数据驱动下，医疗将从艺术走向工程,刘积仁,经理人,2020-10-01,期刊,,42
4673,中美人工智能发展战略对比分析,张倩,杭州科技,2019-12-15,期刊,3,252
4674,运用大数据阻击疫情的八种模式,祝明明;吴建伟,浙江经济,2020-04-20,期刊,1,278
4675,大数据在重大流行病疫情防控中的应用及展望,梅小亚;赵林畅,河海大学学报(哲学社会科学版),2020-04-25,期刊,38,4479
4676,我国法律人工智能发展的制约因素探析,程舫,内江师范学院学报,2020-05-25,期刊,3,240
4677,人工智能的发展进程及现状,刘梦杰,科技创新与应用,2020-04-28,期刊,16,4073
4678,人工智能在精神心理卫生领域的应用,翟倩;丰雷;张国富;刘敏;王晶晶,浙江医学,2020-05-30,期刊,9,1689
4679,去中心化“互联网+”医疗健康服务生态构建研究,游静;罗慧英;吕奇光,卫生软科学,2020-06-15,期刊,6,510
4680,人工智能能否驰骋在大教育大健康的广袤原野？,任福继,智能系统学报,2020-04-28 08:35,期刊,2,533
4681,卒中患者全流程管理App设计研究,鲁雯;宁馨儿,装饰,2020-06-15,期刊,4,531
4682,构建全生命周期的新时代中国特色健康服务模式,张伟,中国循证医学杂志,2019-12-25,期刊,36,1745
4683,“5G+”未来无限可能,杜辉华,智能建筑,2019-11-06,期刊,1,87
4684,面向未来的健康监测和安全系统,,工业设计,2020-03-20,期刊,1,98
4685,牢记公益使命 推进互联网医院建设——访宁夏回族自治区人民医院,杨德胜;张彦杰;梁若柽,现代医院,2020-06-28,期刊,2,163
4686,人工智能在5G中的应用,陈晓兵,现代信息科技,2020-04-25,期刊,2,286
4687,我国人工智能产业支持政策体系特征与优化——中央与北上广深的政策文本分析,王兆祥;宋平,科学管理研究,2020-04-20,期刊,12,1025
4688,人工智能在航班运行控制中的应用现状与分析,李好义,空运商务,2020-09-15,期刊,1,260
4689,从疫情防控看“信息烟囱”的危害与破解,王培刚,国家治理,2020-08-16,期刊,4,257
4690,浙江省5G应用产业发展现状,,信息化建设,2020-10-15,期刊,1,153
4691,人工智能时代呼唤新的政治联盟,罗纳德·F.英格尔哈特;叶娟丽,国外社会科学前沿,2019-11-25,期刊,2,197
4692,人工智能技术在尘肺病诊断中的应用研究进展,张敏;陈钧强,环境与职业医学,2020-02-25,期刊,19,612
4693,医学人工智能领域的技术创新态势研究,张婷;陈娟;卢岩;欧阳昭连;池慧,中国数字医学,2020-04-15,期刊,12,471
4694,国家治理现代化的技术路径分析——以大数据和人工智能发展为例,王永兴;王芳,理论与现代化,2020-06-20,期刊,7,617
4695,用AI战“疫” 人工智能技术赋能公共治理大有可为,梁正,人民论坛,2020-05-25,期刊,5,794
4696,人工智能肝癌临床决策支持系统的开发、验证和应用价值,严律南;杨家印,中国普外基础与临床杂志,2020-08-07 17:21,期刊,14,935
4697,中医人工智能模型的设计要素研究,张柯欣;孙艳秋,中华中医药学刊,2020-03-16 15:17,期刊,6,815
4698,人工智能在汽车自动驾驶中的应用,王文庆,时代农机,2019-09-28,期刊,6,932
4699,老龄化、人工智能与产业结构调整,王瑞瑜;王森,财经科学,2020-01-01,期刊,71,2257
